0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-3.1108713,0.004576422,0.27630398,-0.10895023,0.060429964,0.27243182,-0.16804639,-0.054856285,-0.17471741,0.20541158,-0.0032088945,-0.031024167,0.14360373,-0.15419099,-0.05158172,0.41881508,0.011298149,0.009789278,0.03131394,-0.024823043,0.0052958583,-0.23279062,0.18840161,-0.08143312,-0.28123167,-0.11421921,0.050280765,-0.050447144,-0.018910067,-0.0054904977,-0.07559871,0.048363134,0.0154079115,-0.075588785,0.03229697,0.055197537,-0.17100531,0.061208133,0.056295745,0.012476259,-0.039893985,-0.48703334,-0.048214726,0.12125539,0.48295137,0.026727194,-0.11182686,-0.025026256,0.023202136,-0.051062822,-0.8135563,0.20546405,0.17258452,0.8534422,0.1373614,-0.322341,0.018478373,0.2410219,0.4053338,-0.117826454,0.24040505,-0.079406776,-0.04307905,0.026868163,0.103409044,-0.029675744,-0.07591158,0.07477962,-0.44238478,-0.053775933,-0.07404196,0.36589727
-3.1223962,0.0014532506,0.21522047,-0.08408951,0.07913891,0.27297127,-0.12229474,-0.072908364,-0.18543124,0.20334755,-0.0033392818,-0.032139167,0.11256754,-0.14072499,-0.057298455,0.33524275,0.01781813,0.004895575,0.036082253,-0.028853,0.0056164013,-0.23910888,0.19045204,-0.07615797,-0.2650906,-0.110005155,0.054213624,-0.045526817,-0.020472864,-0.0054057403,-0.07656391,0.05171458,0.01423483,-0.07339977,0.035492085,0.054177813,-0.17162225,0.06353651,0.04958497,0.014222731,-0.03215525,-0.4827819,-0.047403883,0.11274323,0.47867912,0.030713528,-0.11156581,-0.027156474,0.020367792,-0.06315025,-0.81958103,0.21004888,0.1718897,0.87109107,0.14983386,-0.30742675,-0.0053477627,0.23699579,0.37719554,-0.093263686,0.24644603,-0.07139636,-0.038720276,0.036145564,0.097080074,-0.037126083,-0.080370925,0.07030855,-0.43454233,-0.05966799,-0.07036878,0.35725725
3.130612,0.006027626,-0.2552516,-0.04330134,0.088543765,0.259377,-0.081967704,-0.08755683,-0.18699564,0.18860368,0.00037140376,-0.03414583,0.08455836,-0.1498406,-0.055286553,0.26002872,0.028024718,0.0014530838,0.036249727,-0.025832288,0.0017134469,-0.23269351,0.19982205,-0.07886375,-0.2495181,-0.11819274,0.06396395,-0.037797146,-0.018228607,-0.007795236,-0.08543697,0.05205366,0.01105733,-0.07709797,0.039314132,0.046083275,-0.15364708,0.056558467,0.049447224,0.017069463,-0.0088764075,-0.47771516,-0.042951018,0.09521044,0.4790184,0.052240405,-0.12283733,-0.024520108,0.022302648,-0.06110666,-0.8403827,0.2229454,0.17756204,0.89815176,0.15358621,-0.29071882,-0.013492948,0.26225975,0.36660954,-0.07538691,0.2625333,-0.06761221,-0.04330467,0.045098357,0.0875714,-0.037339665,-0.07893223,0.07072369,-0.42916188,-0.062350348,-0.07504825,0.3510865
-3.1195881,-0.013811931,0.27479407,-0.029514058,0.09469918,0.2574859,-0.07295233,-0.09234589,-0.18779498,0.18337,0.0016357326,-0.036472622,0.07214545,-0.1545835,-0.052833427,0.22731346,0.03471531,-0.0024874106,0.03562106,-0.025378875,-0.002015238,-0.23379432,0.20642437,-0.08138191,-0.24525064,-0.12276238,0.07273117,-0.037577856,-0.016838089,-0.008744797,-0.08527153,0.051004395,0.008843233,-0.07783215,0.039506584,0.039985586,-0.16425128,0.056795772,0.044134155,0.01813845,-0.011061688,-0.4704094,-0.042930294,0.09687248,0.477161,0.046655905,-0.12625366,-0.024438871,0.024947299,-0.056428723,-0.84291965,0.22952375,0.18968679,0.90792984,0.15969418,-0.29020014,-0.025968075,0.2890871,0.380948,-0.0702467,0.2748506,-0.06939683,-0.039493125,0.048527647,0.08904446,-0.041954886,-0.07793157,0.07301494,-0.42770156,-0.06460202,-0.07964381,0.3510893
-3.1251872,-0.014870865,0.25817353,-0.03260717,0.100306936,0.2582368,-0.07213784,-0.09708103,-0.186043,0.18940382,0.0016130477,-0.036672942,0.06976146,-0.15153444,-0.052551344,0.22464795,0.03324772,-0.003821817,0.03256063,-0.026975049,-0.004205084,-0.23151094,0.20745182,-0.08077329,-0.24194379,-0.12255127,0.076097354,-0.0354023,-0.016693646,-0.009386999,-0.086573154,0.05127707,0.009193619,-0.07774743,0.039760526,0.03600369,-0.17026395,0.059982162,0.039849576,0.018173797,-0.010941654,-0.46118182,-0.04338072,0.095569015,0.46763852,0.041611746,-0.121093966,-0.024769897,0.024077535,-0.057395954,-0.8484515,0.23050012,0.19772048,0.91666085,0.16847026,-0.29713038,-0.031669352,0.30822667,0.40506515,-0.0713412,0.27790076,-0.06652857,-0.03453693,0.04686459,0.089361355,-0.04830888,-0.07580182,0.073145576,-0.4264261,-0.06297511,-0.08052596,0.35051018
-3.109708,-0.0169915,0.25866067,-0.034500077,0.08938191,0.25108153,-0.07017982,-0.08649055,-0.17874864,0.19543004,0.0022731628,-0.03757495,0.06080289,-0.1668949,-0.052849438,0.20841254,0.046987034,-0.007662831,0.029536111,-0.027866423,-0.004167012,-0.23254062,0.21328942,-0.08417797,-0.2398169,-0.12451786,0.08164788,-0.036187917,-0.017424095,-0.0081048915,-0.08607517,0.047949716,0.007258784,-0.0786839,0.041526984,0.033176728,-0.1695969,0.06546886,0.040487684,0.014990856,-0.005983429,-0.4554933,-0.046980184,0.08813224,0.4601677,0.0382955,-0.115380906,-0.024224253,0.01941471,-0.055630285,-0.8422055,0.22516674,0.19316179,0.91485876,0.14871056,-0.25930783,-0.04046444,0.2843136,0.36614826,-0.058455937,0.2863144,-0.061628144,-0.03625945,0.050441664,0.08272967,-0.04664133,-0.07639355,0.07506411,-0.42739975,-0.06312843,-0.08419719,0.35150304
-3.100012,-0.024027346,0.2401679,-0.047488835,0.09603443,0.26171687,-0.07823614,-0.08374989,-0.1700919,0.20131892,0.00013782173,-0.0390586,0.059212387,-0.15752703,-0.04887375,0.20980455,0.0421781,-0.008993317,0.02720375,-0.034429677,-0.0034908622,-0.22648564,0.21448348,-0.08668953,-0.24254939,-0.12379069,0.082174644,-0.03589879,-0.021889338,-0.005644441,-0.08386194,0.047318764,0.006450906,-0.076247714,0.038407445,0.033449154,-0.17466626,0.078926474,0.03925983,0.0159299,-0.010353664,-0.45270345,-0.04443938,0.07927585,0.45961392,0.03216213,-0.10031632,-0.023306707,0.013952536,-0.05214339,-0.8383513,0.22715522,0.19091791,0.93293816,0.15205686,-0.2718462,-0.032713734,0.30502632,0.40300974,-0.07962911,0.29192618,-0.06402451,-0.022415644,0.043160573,0.08918682,-0.054942336,-0.074574485,0.07686437,-0.43102553,-0.059661683,-0.085401,0.35756746
-3.0971956,-0.021693248,0.22100607,-0.048657194,0.09539212,0.26041728,-0.07551432,-0.08167833,-0.1663461,0.2001003,-0.0010488762,-0.0379989,0.053314693,-0.16219847,-0.047439672,0.22018288,0.044893205,-0.00956314,0.025319923,-0.034991916,-0.0025694221,-0.22277656,0.21737953,-0.08946272,-0.24654572,-0.124917015,0.08132128,-0.036051687,-0.022291271,-0.00642395,-0.08386502,0.044794854,0.008596682,-0.073770985,0.041799944,0.03276265,-0.16676545,0.07220665,0.038951274,0.0136931,-0.010723633,-0.4416867,-0.048316665,0.080011725,0.44068578,0.030360796,-0.101785235,-0.021209333,0.0114120655,-0.06168765,-0.83445555,0.21714996,0.18350866,0.91983324,0.14794922,-0.26169434,-0.04483812,0.2825965,0.37311792,-0.059450503,0.291372,-0.061826326,-0.02665507,0.04396267,0.083395384,-0.04954528,-0.07419613,0.07864039,-0.43076482,-0.057369024,-0.08626633,0.35501957
-3.1044304,-0.015051897,0.18826173,-0.049932636,0.09311108,0.2574178,-0.072890125,-0.08119556,-0.16886161,0.19646426,-0.00017960451,-0.035746705,0.05704224,-0.16325125,-0.047678333,0.2252458,0.04986525,-0.00866492,0.023180075,-0.033354606,-0.0018786972,-0.22308531,0.21746537,-0.08845782,-0.2419417,-0.12553562,0.08251541,-0.03321259,-0.020464024,-0.006953797,-0.08473041,0.044138603,0.009817916,-0.074759185,0.042299595,0.030156616,-0.15745941,0.06383994,0.03790542,0.01309889,-0.0038170193,-0.43025315,-0.05058743,0.07716582,0.42716065,0.031874504,-0.10555876,-0.019369124,0.012218125,-0.062117167,-0.8414139,0.21093842,0.18306103,0.9121718,0.15316062,-0.27061707,-0.04667295,0.27396294,0.37186134,-0.056699995,0.28454626,-0.0582474,-0.030595575,0.041884735,0.07879744,-0.04730992,-0.07083529,0.07922419,-0.4309617,-0.05508344,-0.08748158,0.35350135
-3.1049228,-0.011326513,0.16809352,-0.05783053,0.09110427,0.25908312,-0.07398376,-0.082389995,-0.16946574,0.19846275,0.0015153581,-0.03537514,0.055234946,-0.16433778,-0.047186155,0.2361448,0.0478054,-0.009188895,0.02247492,-0.032880127,-0.0018532724,-0.22204691,0.21641311,-0.08881436,-0.24479088,-0.12521206,0.082174756,-0.03086174,-0.019088307,-0.0066803982,-0.083882175,0.044856817,0.012191011,-0.073610045,0.04239009,0.029746387,-0.15284985,0.060622428,0.041354634,0.012886994,-0.0050959704,-0.422633,-0.05158541,0.08225158,0.41442367,0.028800428,-0.10661862,-0.015240903,0.0117916735,-0.061605345,-0.84289145,0.21054387,0.19164887,0.91539526,0.15802212,-0.27874488,-0.051848456,0.29548523,0.39491406,-0.052822344,0.2817118,-0.057446882,-0.02798809,0.03879602,0.07999464,-0.049985833,-0.07040321,0.08039633,-0.4302379,-0.05361326,-0.08736835,0.3517298
