0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-3.1212428,0.012438361,-0.086344324,-0.18444933,0.048553303,0.24706939,-0.18278125,-0.06014313,-0.2292237,0.21430847,-0.0023355202,-0.01245273,0.3124254,-0.087695956,-0.07154189,0.4033383,0.033405095,0.0057337354,0.021267427,-0.022542886,-0.006452468,-0.25596482,0.18487199,-0.061815098,-0.20642827,-0.1103225,0.06790956,-0.03595707,-0.01169582,-0.0083768265,-0.077072434,0.0481031,0.01332606,-0.092593715,0.026754078,0.039328568,-0.17458071,0.08968946,0.020092048,0.020312333,0.010580527,-0.48497882,-0.041257344,0.06708701,0.4720487,0.04288582,-0.06815976,-0.034513954,0.029886879,-0.04194721,-0.8834485,0.18744688,0.16272244,0.82486033,0.17130153,-0.38605034,0.040906772,0.16982132,0.38781762,-0.1408455,0.18930607,-0.070104524,-0.042791657,0.030864576,0.10002685,-0.047759414,-0.06481051,0.06270857,-0.427927,-0.05959894,-0.07277494,0.36035472
-3.1296487,0.009466512,-0.07814827,-0.13403432,0.066409476,0.2582378,-0.1315598,-0.08698236,-0.24013409,0.20180233,-0.00200265,-0.013172165,0.25108317,-0.1013636,-0.07298692,0.3465101,0.03659794,0.006095667,0.025361793,-0.019194288,-0.006833727,-0.251598,0.19358669,-0.068173185,-0.20629594,-0.11224364,0.06972568,-0.036467623,-0.011747776,-0.0069004972,-0.085327186,0.0486071,0.015252948,-0.09698216,0.031900946,0.039581697,-0.16027057,0.09168496,0.019448265,0.016159162,0.029412206,-0.4844578,-0.04407925,0.05747374,0.47247195,0.07375023,-0.07814124,-0.038103078,0.028070977,-0.05325072,-0.87453616,0.19668701,0.17122856,0.8198661,0.16937713,-0.33588526,0.009121114,0.18274195,0.33395648,-0.090853974,0.21652418,-0.06453281,-0.049326126,0.055814426,0.09233487,-0.044101935,-0.0765725,0.060653746,-0.41919065,-0.06907788,-0.07245577,0.3481975
-3.1381576,0.002999939,-0.093793795,-0.08777115,0.071121804,0.25820774,-0.095459364,-0.1118614,-0.23298326,0.1899334,0.005322888,-0.011455445,0.21158084,-0.12156691,-0.07139235,0.32284153,0.022919621,0.008806789,0.032007817,-0.012849465,-0.0036100114,-0.24443968,0.20287217,-0.07490435,-0.20442818,-0.11541731,0.073456034,-0.030533424,-0.0049825623,-0.00033415912,-0.09395766,0.04955122,0.01837121,-0.098929085,0.034382757,0.037898496,-0.14583823,0.09461105,0.022014944,0.015322257,0.052149676,-0.48567286,-0.03842944,0.05527385,0.481566,0.097311646,-0.08172665,-0.03542138,0.03651228,-0.049842376,-0.8911357,0.20535669,0.18852153,0.83081585,0.18756932,-0.34194213,-0.006937092,0.2104357,0.3213966,-0.06430672,0.23352757,-0.062173653,-0.04710288,0.0688747,0.0870809,-0.04506212,-0.07962864,0.05879354,-0.414376,-0.07259271,-0.07525423,0.33996102
3.132975,-0.00091709406,0.107899606,-0.060230535,0.0775569,0.253184,-0.06297996,-0.12679091,-0.23319055,0.17881529,0.008874609,-0.0103516625,0.19255812,-0.12867029,-0.069557205,0.28873822,0.026026485,0.0074611413,0.031883534,-0.009740452,-0.005581719,-0.23734652,0.2081604,-0.07943162,-0.20064233,-0.12133615,0.07779837,-0.023518087,-3.4550445e-05,-0.0017037475,-0.103839226,0.05106093,0.02087853,-0.1000257,0.03609137,0.034219828,-0.12708557,0.09260296,0.020052442,0.01758896,0.06972845,-0.47869468,-0.036211442,0.04562038,0.47551066,0.117158,-0.08683697,-0.034290753,0.042562116,-0.05007033,-0.9090418,0.20874704,0.19538584,0.8417802,0.20454943,-0.3498212,-0.017118266,0.22477098,0.3172624,-0.05346582,0.23996538,-0.060289253,-0.04752665,0.07483093,0.082233034,-0.046241824,-0.083128415,0.058071733,-0.40753087,-0.07675935,-0.07690877,0.33309782
-3.1319642,-0.00016182437,-0.121514395,-0.054137256,0.082560845,0.25709018,-0.053682487,-0.13178162,-0.23496047,0.1791605,0.009431528,-0.0074130427,0.17109473,-0.12994972,-0.067603864,0.2655815,0.02879995,0.0050111245,0.032276846,-0.008218867,-0.00715065,-0.23710015,0.21163091,-0.08260315,-0.20111588,-0.122269735,0.081044905,-0.020049553,0.0034139622,-0.0018897688,-0.10522084,0.05047156,0.023255916,-0.09964077,0.035994932,0.031687073,-0.13144442,0.08800943,0.016305823,0.019608345,0.07250413,-0.46446583,-0.03440077,0.048264977,0.45550245,0.103397645,-0.08653661,-0.032895133,0.046754625,-0.044628333,-0.9198902,0.20995899,0.1946869,0.8377261,0.22880839,-0.3758561,-0.030935273,0.2511166,0.33754823,-0.039129235,0.24303667,-0.06088069,-0.043889605,0.075048015,0.08435564,-0.050849225,-0.08158062,0.060944203,-0.4066991,-0.07608865,-0.079941526,0.33118564
-3.1289458,0.0032684638,-0.1282246,-0.04922747,0.08128954,0.25265786,-0.040501177,-0.13504359,-0.23797114,0.1782298,0.010951105,-0.0037008347,0.17376144,-0.12909018,-0.066773616,0.24748254,0.035348292,0.001258688,0.032363407,-0.005003009,-0.009528385,-0.2389056,0.21254571,-0.08545629,-0.20275255,-0.12487724,0.08470796,-0.012735576,0.009127371,-0.0026170402,-0.1124354,0.05277702,0.026660249,-0.10577179,0.036422014,0.028097598,-0.14470823,0.086598486,0.018332109,0.025611745,0.081929915,-0.4469006,-0.03434446,0.0484024,0.43096775,0.08394482,-0.08569591,-0.030907812,0.057934422,-0.020469788,-0.93015796,0.21297607,0.1996816,0.8328116,0.26896328,-0.42679468,-0.041845195,0.2923795,0.38764575,-0.038610503,0.24190053,-0.061210483,-0.037906967,0.07597356,0.089882456,-0.061173633,-0.08649761,0.060602248,-0.40214023,-0.07950965,-0.079896905,0.32627764
-3.119399,0.0063717626,-0.12078206,-0.038780335,0.08397896,0.24942651,-0.044659078,-0.12945731,-0.23566885,0.17421517,0.008176169,-0.00233851,0.15580985,-0.13266653,-0.06401093,0.23673426,0.039628256,-0.0042460314,0.031584404,-0.0065865577,-0.013065357,-0.23211566,0.21369518,-0.08579984,-0.191489,-0.12901911,0.09272147,-0.008422065,0.008695756,-0.004467862,-0.11073396,0.05308053,0.02635701,-0.102610186,0.036100157,0.022280794,-0.1409524,0.07826692,0.016313842,0.031745765,0.08323842,-0.43443316,-0.035033733,0.04836682,0.41044763,0.072494246,-0.08839276,-0.027963145,0.06017003,-0.010518527,-0.93541354,0.21322046,0.20457874,0.82940656,0.2935028,-0.45732832,-0.04282985,0.32921433,0.44629586,-0.049052346,0.24643932,-0.063451655,-0.029275568,0.074180335,0.09256325,-0.07015691,-0.08184682,0.06671122,-0.4028157,-0.07531257,-0.08493,0.3290328
-3.1024675,0.0040995264,-0.12324092,-0.055815373,0.0848282,0.24688809,-0.041429117,-0.116546795,-0.23130354,0.18056117,0.0032480967,-0.0039121425,0.14191347,-0.12005852,-0.058637742,0.20788819,0.057852663,-0.010213902,0.025096597,-0.011176393,-0.015562818,-0.23476955,0.20970616,-0.082786016,-0.19356912,-0.1276124,0.09477286,0.0033624587,0.007272175,-0.008372661,-0.11464602,0.054931648,0.028263386,-0.10670902,0.03337401,0.016221777,-0.15830903,0.052156154,0.021483677,0.040198132,0.08471147,-0.40489757,-0.03551694,0.032279115,0.36495695,0.03251097,-0.099428624,-0.014806773,0.06661707,-0.001076622,-0.9548652,0.21672654,0.17533816,0.8396383,0.34504154,-0.55072564,-0.026209619,0.39583865,0.56583023,-0.094650194,0.23047112,-0.060534187,-0.012707446,0.058243744,0.100400165,-0.08973935,-0.08162113,0.066877306,-0.40338516,-0.0741629,-0.082903534,0.3287782
-3.091271,0.011434231,-0.11183545,-0.038024902,0.08106299,0.24454941,-0.05502691,-0.10765646,-0.22470845,0.17631067,-0.0072345124,-0.0038327316,0.10853321,-0.13575403,-0.058744896,0.21266457,0.054522783,-0.014331471,0.02128722,-0.015397619,-0.022206008,-0.22791775,0.20430131,-0.08082093,-0.192211,-0.13237028,0.09760605,0.012609052,0.005198925,-0.014355897,-0.118333235,0.059433438,0.030609267,-0.10980948,0.03408706,0.010510532,-0.16691704,0.0399343,0.034193944,0.055809967,0.08584151,-0.37511307,-0.03841109,0.017256178,0.3053645,-0.005734507,-0.094804525,0.0019885097,0.07562949,0.020419627,-0.96602076,0.21256258,0.15856914,0.81819,0.39762834,-0.6755857,-0.00093675684,0.48409376,0.8059791,-0.22089018,0.21631469,-0.0679613,0.011681144,0.04321989,0.11913652,-0.12312455,-0.08529061,0.068245225,-0.39875042,-0.07087962,-0.08020269,0.33098793
-3.08466,0.013702182,-0.05323233,-0.02667803,0.08967081,0.25078353,-0.070160344,-0.122686476,-0.2239288,0.17512192,-0.012380044,-0.0027961493,0.116378725,-0.13362533,-0.059603717,0.2262557,0.030457424,-0.013395318,0.0197262,-0.01303441,-0.022699136,-0.2267062,0.2061435,-0.080005944,-0.19250588,-0.13539326,0.09798081,0.012106255,0.005322097,-0.013692138,-0.11699585,0.05680778,0.027291417,-0.10757007,0.036354404,0.0077622575,-0.15916269,0.030697348,0.033063795,0.05452371,0.086029366,-0.36790338,-0.038323533,0.012528147,0.29236567,-0.0072558434,-0.09025538,0.005941112,0.07190527,0.0049361633,-0.9782428,0.20368537,0.14885673,0.8072061,0.40298533,-0.69894594,0.006237916,0.48879367,0.7927106,-0.21226189,0.20719846,-0.06910874,0.0035208627,0.047116894,0.11804841,-0.11427529,-0.07809195,0.07084797,-0.40056583,-0.066469304,-0.08134582,0.33200258
