0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-3.0980422,-0.023124745,-0.13474628,-0.23348571,0.021742376,0.22526486,-0.19504929,-0.054374505,-0.23701619,0.24593796,0.009923279,-0.002681804,0.35899854,-0.090578504,-0.070994854,0.3860467,0.05057276,0.005781258,0.019694861,-0.008528702,0.008809045,-0.2643584,0.17966843,-0.048521057,-0.19299339,-0.09748971,0.061219268,-0.018656181,0.0014031723,0.0003248735,-0.08881493,0.051948663,0.012421774,-0.11003496,0.03856184,0.03707457,-0.13304783,0.047795437,0.028197603,0.0070670685,0.05955222,-0.45541817,-0.047326677,0.05982994,0.4492539,0.08816336,-0.10699662,-0.022979377,0.028344467,-0.06838885,-0.8911447,0.18930681,0.1692269,0.7885659,0.18618125,-0.4631987,0.07295702,0.15503262,0.3558613,-0.09285811,0.14505225,-0.048693504,-0.045336526,0.035518475,0.0915148,-0.048168708,-0.059981085,0.053437483,-0.4303647,-0.061784536,-0.060908888,0.347046
-3.0992951,-0.031431496,-0.12616135,-0.18652108,0.043205235,0.24441671,-0.15406497,-0.076586746,-0.2421146,0.23979226,0.009345439,-0.0056200097,0.27676746,-0.092239946,-0.06957174,0.32316697,0.047472104,0.003957714,0.026396155,-0.0120751755,0.008300131,-0.25783542,0.17974682,-0.047827173,-0.19157638,-0.0917187,0.0591544,-0.011378511,0.00036945706,0.0017378655,-0.09202833,0.0561607,0.012855,-0.10770429,0.040065248,0.04168138,-0.11746699,0.05213468,0.028383385,0.009223979,0.06318928,-0.45278993,-0.046927392,0.059462026,0.44760793,0.1017225,-0.10748026,-0.01904311,0.02950129,-0.07518436,-0.8954874,0.19744238,0.19701697,0.80353725,0.19780822,-0.4547599,0.05172409,0.1972112,0.37947592,-0.08168055,0.15717465,-0.042739566,-0.03869906,0.040903993,0.09059028,-0.059035923,-0.06555429,0.049962495,-0.42277268,-0.06625911,-0.057664003,0.33877313
-3.097054,-0.03734638,-0.1043013,-0.13765828,0.058136065,0.25051558,-0.12265264,-0.08670274,-0.24236003,0.22444057,0.0053461883,-0.0065065306,0.20798959,-0.10871816,-0.065174475,0.28099725,0.058232013,0.0029229014,0.023544366,-0.013052359,0.008861791,-0.25326777,0.18703741,-0.05171491,-0.19426736,-0.09534553,0.06381618,-0.006231492,-0.0022650936,0.0016394354,-0.09896201,0.05704837,0.013881489,-0.111611895,0.044879578,0.037783533,-0.11165036,0.045652445,0.031028185,0.00925667,0.0786746,-0.44894177,-0.048673768,0.040633604,0.44258332,0.11948297,-0.11701677,-0.017060414,0.030893609,-0.0820389,-0.9063323,0.20324224,0.19628794,0.8163643,0.20125142,-0.43403968,0.030493047,0.21028814,0.37013793,-0.066561006,0.16830242,-0.037508078,-0.039435077,0.04479928,0.082976945,-0.058255203,-0.06807969,0.05034253,-0.41807336,-0.06703707,-0.059320018,0.3313205
-3.0917819,-0.03762935,-0.12002676,-0.12572405,0.05840621,0.2548615,-0.110809445,-0.08647579,-0.23909894,0.22427277,0.005898837,-0.0044295946,0.1931465,-0.12100693,-0.06425128,0.26315388,0.06846957,-0.0002320498,0.026053188,-0.012026327,0.004650274,-0.2473027,0.1922093,-0.054150403,-0.19177355,-0.09870514,0.067389086,-0.0008292792,-0.0019476353,0.0024987082,-0.09872241,0.054752655,0.012688134,-0.10781495,0.047949303,0.034173235,-0.101935446,0.049483888,0.025393024,0.007766739,0.08317516,-0.4472999,-0.04735037,0.034485966,0.43549103,0.13300507,-0.11046308,-0.015935533,0.029759392,-0.0914439,-0.89751166,0.20557295,0.19138232,0.8045628,0.21596766,-0.4418687,0.020533334,0.22043392,0.36757043,-0.04873276,0.1777813,-0.035654787,-0.033950564,0.05325981,0.07963904,-0.06142502,-0.06301256,0.054582383,-0.41780743,-0.064869605,-0.06263958,0.33045423
-3.087352,-0.042087298,-0.11208799,-0.13117047,0.061550263,0.25098726,-0.101764224,-0.08899066,-0.2325721,0.22641085,0.007633433,-0.007808073,0.1938323,-0.11584665,-0.0635695,0.24242203,0.071328565,-0.002491034,0.023756325,-0.016583627,0.005134408,-0.24748068,0.19512944,-0.05414922,-0.18229936,-0.10027709,0.07347021,-0.003973821,-0.0019523011,0.0012487281,-0.100233145,0.05413723,0.011337884,-0.10423581,0.047931485,0.02986382,-0.10815667,0.04068382,0.02347464,0.009728711,0.07673696,-0.44179273,-0.0483752,0.040081896,0.43358752,0.12593731,-0.11450786,-0.01225004,0.029635925,-0.09876762,-0.9050776,0.20143902,0.1998912,0.8144114,0.2137807,-0.43051794,0.012697097,0.21085753,0.35748416,-0.048377,0.18381484,-0.035875358,-0.03376648,0.052783042,0.07776291,-0.06339797,-0.06212016,0.053964417,-0.41503045,-0.0654174,-0.06469669,0.3305534
-3.0893745,-0.04289454,-0.112530254,-0.12064234,0.06605686,0.25028545,-0.09393469,-0.09031267,-0.22962306,0.2238498,0.005930458,-0.00815076,0.17779231,-0.12036606,-0.06220518,0.23265263,0.07509048,-0.0036674584,0.023309752,-0.018009955,0.005760274,-0.24723518,0.19828139,-0.05542045,-0.1794534,-0.1025852,0.07709295,-0.0032434415,-0.003959225,0.0012660781,-0.1009598,0.05319077,0.011489313,-0.10337566,0.04907141,0.026633162,-0.10309649,0.032316197,0.026694862,0.011576252,0.077534474,-0.43589485,-0.049787376,0.036826015,0.42456117,0.124361016,-0.12049602,-0.008500195,0.027944386,-0.100245334,-0.9057799,0.19984001,0.1952239,0.81506586,0.21340969,-0.41836324,0.00028935866,0.2110174,0.3559709,-0.044154722,0.18964326,-0.03429166,-0.03540594,0.05203099,0.07385492,-0.062257506,-0.06206583,0.056672692,-0.4142811,-0.06446888,-0.067306064,0.32921374
-3.084065,-0.04152933,-0.119982265,-0.11507524,0.06761274,0.24634069,-0.08479956,-0.091637805,-0.22629528,0.22206509,0.006660479,-0.007983379,0.16347232,-0.12270241,-0.060430735,0.22550154,0.077311836,-0.0049197334,0.023182612,-0.017981308,0.0054897824,-0.24628025,0.20152609,-0.057276655,-0.17971906,-0.10518556,0.07954091,-0.0041356585,-0.0033110206,0.0015355871,-0.1012363,0.051453132,0.011441262,-0.10142533,0.04936593,0.025433218,-0.098558,0.027312597,0.028025901,0.012419548,0.077766396,-0.43391886,-0.050592117,0.038250152,0.41982466,0.12468903,-0.12535813,-0.0058654766,0.028612727,-0.09799391,-0.9073945,0.1984889,0.19600716,0.8161846,0.21107751,-0.40197515,-0.010147765,0.21150672,0.34536818,-0.037332848,0.19875996,-0.034393843,-0.038096167,0.05529029,0.07131011,-0.06007957,-0.06333705,0.058694273,-0.41384503,-0.06519159,-0.070202306,0.32846615
-3.0820146,-0.040888198,-0.12130592,-0.11696521,0.066971645,0.2449655,-0.086108506,-0.0907742,-0.22634433,0.22485179,0.006984085,-0.007413133,0.16390088,-0.123473346,-0.061017707,0.22643234,0.07807726,-0.0046887915,0.023266088,-0.017714107,0.0050771483,-0.24728574,0.2037837,-0.058335178,-0.1795301,-0.10648648,0.08194998,-0.0044706133,-0.0027419275,0.0013006525,-0.10160709,0.05046136,0.010859214,-0.100732945,0.049743883,0.023608329,-0.09945144,0.025013495,0.026041536,0.012938433,0.07842265,-0.4299256,-0.050437085,0.039655138,0.41544423,0.11996851,-0.1261644,-0.005902255,0.028082497,-0.096256375,-0.90997654,0.19667986,0.19553906,0.8166027,0.21095274,-0.39687008,-0.017573075,0.21042243,0.34035495,-0.031546157,0.20207553,-0.0335392,-0.03966292,0.055487297,0.06978693,-0.059470005,-0.06336048,0.059941534,-0.41424528,-0.06540208,-0.07243207,0.32871622
-3.0811918,-0.042037502,-0.122600235,-0.12284982,0.067782655,0.24796657,-0.08743471,-0.08968269,-0.22521147,0.22662684,0.0067243204,-0.007978338,0.16449647,-0.12230102,-0.060536224,0.22512016,0.07962427,-0.005036354,0.022512967,-0.018869089,0.0045985896,-0.2468607,0.20483877,-0.059201658,-0.17904417,-0.107552126,0.08338696,-0.004837092,-0.0034408213,0.001236075,-0.10231994,0.04989829,0.010721446,-0.0998211,0.049901363,0.022063997,-0.0990226,0.0231462,0.025484737,0.013427902,0.0759781,-0.4270271,-0.050886124,0.040489938,0.41125932,0.116968,-0.12740333,-0.0043793484,0.027379123,-0.096647315,-0.9119029,0.1950705,0.19580062,0.8176398,0.21046986,-0.39171734,-0.021828676,0.2124441,0.33841735,-0.029117167,0.20527059,-0.03318515,-0.039778437,0.05737232,0.069194466,-0.059916116,-0.063356414,0.060679473,-0.4138787,-0.065223806,-0.07346751,0.32877272
-3.0835764,-0.044465363,-0.12094807,-0.12517534,0.068232864,0.24830621,-0.091999754,-0.0879648,-0.2232831,0.22789368,0.0053103473,-0.008272137,0.1630507,-0.12377544,-0.059871785,0.22771774,0.08009712,-0.0054342262,0.021165565,-0.019930888,0.003785804,-0.2463611,0.20568967,-0.059751708,-0.17852545,-0.10817196,0.08415443,-0.0044089477,-0.004536878,0.00082761445,-0.103002824,0.049487654,0.011001674,-0.09982314,0.050810155,0.020536143,-0.09658276,0.022394007,0.025889989,0.01352649,0.0734018,-0.422143,-0.051508,0.040693667,0.40358973,0.11485471,-0.12728685,-0.0029068051,0.026645554,-0.09733464,-0.91347134,0.19490215,0.19530876,0.81809366,0.2073554,-0.38416392,-0.02661175,0.22021124,0.34349978,-0.026137222,0.20698985,-0.032168854,-0.039896518,0.057499874,0.068701446,-0.060097735,-0.06381613,0.061099056,-0.41301775,-0.06479874,-0.073634714,0.32811666
