0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-3.0341594,-0.02217962,0.0406209,-0.30608687,0.01717655,0.24012882,-0.34554553,-0.016630298,-0.21758746,0.3392809,-0.002401749,-2.8355282e-05,0.31031457,-0.0781917,-0.06636494,0.41482216,0.013825347,-0.011410245,0.04057197,-0.028926782,-0.0015756696,-0.25783485,0.1803279,-0.067530304,-0.21904877,-0.096852615,0.07992104,-0.08117088,-0.001924946,0.023398107,-0.028024208,0.030582663,-0.015151982,-0.07662551,0.028681865,0.037300583,-0.30539668,0.059124786,0.009260369,-0.0069723404,-0.15553844,-0.5226821,-0.0627387,0.24490951,0.5056815,-0.045836832,-0.059989445,0.004870928,0.0037415514,-0.12180609,-0.71540314,0.13801318,0.23868398,0.6648115,0.07183345,-0.3975047,0.056186583,0.09510527,0.39493898,-0.133427,0.1819834,-0.08706325,-0.008558844,0.040927485,0.14454196,-0.07329994,-0.04997958,0.075034484,-0.46155706,-0.06529254,-0.07700168,0.4003219
-3.029939,-0.015516446,0.055321727,-0.26732212,0.028253393,0.24487269,-0.30259708,-0.029449204,-0.22897983,0.33046615,-0.0033326815,0.0004638445,0.24421144,-0.08713624,-0.063207746,0.34657943,0.025220256,-0.01601548,0.042730514,-0.028292572,-0.00080058584,-0.2541244,0.18467866,-0.06858955,-0.21604843,-0.09693033,0.08276857,-0.07760167,-0.0014165238,0.02359842,-0.029005772,0.030836646,-0.014354153,-0.07630638,0.028640224,0.037491534,-0.2942968,0.05641795,0.0057059256,-0.0062198737,-0.1390008,-0.523911,-0.062321056,0.22965145,0.5105974,-0.028157864,-0.06459711,0.0026939264,0.005224135,-0.12856832,-0.72317773,0.14496733,0.24267678,0.67393816,0.08019995,-0.38834605,0.049094535,0.10653089,0.37820852,-0.11743766,0.19216974,-0.0834636,-0.0058098156,0.046510216,0.13944735,-0.07474991,-0.051054012,0.07393665,-0.45587423,-0.06858163,-0.078363135,0.3925753
-3.0196462,-0.019627327,0.06924383,-0.24059972,0.03346019,0.24454261,-0.28764123,-0.030263552,-0.2255296,0.32809442,-0.0031179127,-7.125119e-05,0.19712704,-0.09854345,-0.05911795,0.30051342,0.03689498,-0.018988838,0.04080331,-0.029246876,0.00064409483,-0.24719264,0.19048128,-0.070239045,-0.20718157,-0.099352464,0.091149546,-0.07550897,-0.00102019,0.027395187,-0.027924493,0.029050272,-0.016998006,-0.07578486,0.028995493,0.031611975,-0.2954428,0.0581038,0.0048733335,-0.0073278937,-0.13297227,-0.5180153,-0.062158987,0.2209076,0.51105833,-0.023621101,-0.060801625,0.006606353,0.00476586,-0.132205,-0.73064667,0.14402255,0.2490655,0.69168204,0.08342587,-0.38650572,0.04224958,0.10106575,0.37244797,-0.116047844,0.20079963,-0.08035733,0.002567349,0.04470085,0.13424808,-0.08008873,-0.045607008,0.075793296,-0.45740992,-0.06576866,-0.08248022,0.39379904
-3.019285,-0.019523902,0.06789035,-0.21456195,0.04450553,0.24352886,-0.2633895,-0.03930159,-0.22823068,0.3208347,-0.0052705803,0.003802558,0.16728933,-0.10109397,-0.054771703,0.26484752,0.044296596,-0.022239279,0.040038064,-0.029879052,0.0011443353,-0.24332426,0.1936631,-0.06996994,-0.19972268,-0.10250419,0.097503014,-0.07299023,-0.001290852,0.027620347,-0.030180525,0.028624753,-0.018272793,-0.07289468,0.029510658,0.025529923,-0.28940347,0.06042473,0.0007016716,-0.006310963,-0.12719475,-0.5144643,-0.059199795,0.21258667,0.5071879,-0.019744644,-0.05748455,0.0031232086,0.007405604,-0.13984129,-0.75695145,0.14795007,0.24823686,0.7111675,0.09737559,-0.38773432,0.03329096,0.104891606,0.35867637,-0.103511125,0.20816301,-0.077754095,0.0012290559,0.047449026,0.12771967,-0.077888206,-0.0401357,0.0768206,-0.45706683,-0.06353132,-0.08538432,0.39248282
-3.014109,-0.01960498,0.07217587,-0.20858036,0.04632883,0.24521935,-0.25419998,-0.041048646,-0.226268,0.31832582,-0.0058264057,0.0038290503,0.16388074,-0.10592851,-0.054022472,0.25631782,0.049726386,-0.024246292,0.03831449,-0.031091943,0.001792134,-0.24488346,0.19634664,-0.0705689,-0.19913155,-0.105862916,0.10219593,-0.0718589,-0.0024650493,0.028369492,-0.032467593,0.028056327,-0.01937793,-0.07292481,0.030455459,0.021682967,-0.28788924,0.058760718,0.00046081792,-0.0063780257,-0.12601028,-0.5101844,-0.059875563,0.20988378,0.50320375,-0.020214316,-0.05967853,0.0036205037,0.006884661,-0.14458202,-0.76392597,0.14916608,0.24821268,0.7210468,0.10022879,-0.3803703,0.023570303,0.10780856,0.35389742,-0.09679158,0.21518663,-0.075730145,0.00020445476,0.047538158,0.12377535,-0.076295726,-0.03852845,0.07874195,-0.45678645,-0.06288606,-0.0878394,0.39209434
-3.0057933,-0.028447405,0.081475504,-0.20055442,0.048320293,0.24116407,-0.25150177,-0.044815548,-0.22134817,0.31735674,-0.006573805,0.0034786684,0.16584833,-0.106048435,-0.054383278,0.2608502,0.04502522,-0.025074163,0.03702168,-0.032733463,0.0040744883,-0.2476369,0.19714908,-0.068241425,-0.19826587,-0.10617253,0.10378072,-0.07136037,-0.003938375,0.030605223,-0.033505965,0.027561551,-0.021051528,-0.07328466,0.032816675,0.019879693,-0.28766137,0.05776578,0.0031567235,-0.007034571,-0.1290898,-0.5034944,-0.06134953,0.21277833,0.4974797,-0.022517445,-0.062498454,0.005591455,0.0048992913,-0.14998423,-0.7626637,0.15129495,0.25233606,0.729351,0.09679633,-0.3675843,0.015130441,0.117358066,0.36035362,-0.093333595,0.22173844,-0.0745194,-0.00041364474,0.04621167,0.122103326,-0.07621661,-0.039165914,0.0783874,-0.45538563,-0.06255169,-0.08728941,0.39083216
-3.0022955,-0.029211044,0.08261179,-0.19724044,0.049633533,0.24132691,-0.25314543,-0.04377195,-0.22201571,0.31429836,-0.008074298,0.0023799923,0.15542303,-0.10686301,-0.051285148,0.25407004,0.046764698,-0.026725775,0.033950794,-0.033999033,0.005610746,-0.24578093,0.19852947,-0.069425456,-0.19529915,-0.10672312,0.10846837,-0.069913164,-0.004843281,0.03133285,-0.03258235,0.025773106,-0.020473616,-0.0727367,0.02983007,0.016755635,-0.2851946,0.056761935,-0.00071693794,-0.007080557,-0.1303786,-0.49104366,-0.05953926,0.20762949,0.4911997,-0.027163548,-0.061308872,0.005368839,0.005732295,-0.15577035,-0.77154356,0.15069818,0.24774264,0.7445839,0.110789314,-0.38696674,0.016936867,0.121282384,0.3658073,-0.094878495,0.22202596,-0.077348635,0.005835995,0.041551955,0.12265388,-0.078128554,-0.03602492,0.079312146,-0.45556095,-0.061410222,-0.089799225,0.3918658
-3.0173512,-0.01893297,0.09867247,-0.17866708,0.05721132,0.24015707,-0.22179687,-0.05294214,-0.224414,0.29664072,-0.009105734,0.0021887461,0.14092277,-0.10739797,-0.047360703,0.22605072,0.052907076,-0.029054366,0.036990575,-0.03467634,0.0015125272,-0.23067178,0.20264536,-0.0760938,-0.18706624,-0.1154382,0.1146871,-0.068375945,-0.00553624,0.026985595,-0.038072716,0.025156993,-0.021460185,-0.07224376,0.02780834,0.012623137,-0.26165402,0.055962007,-0.0018470909,-0.0031434211,-0.12162496,-0.49153063,-0.05370162,0.1871839,0.489582,-0.015115599,-0.061226837,0.006042479,0.007797031,-0.15510003,-0.78709686,0.15626305,0.23191509,0.76110435,0.11505061,-0.39091608,0.022943811,0.13491906,0.37171528,-0.10287351,0.23174518,-0.08110904,0.0026742665,0.04541568,0.120706454,-0.07132472,-0.035132077,0.081597835,-0.4553022,-0.06237073,-0.09394977,0.39254114
-3.0133994,-0.019727271,0.08783631,-0.19383341,0.0543814,0.2372437,-0.24529187,-0.047086928,-0.22371647,0.3175713,-0.007780474,0.0020666595,0.16553079,-0.10263993,-0.05285967,0.25678128,0.047778945,-0.02609713,0.034006525,-0.033426326,0.0029615175,-0.23954587,0.19863103,-0.07028321,-0.19155112,-0.108938515,0.11218879,-0.0676226,-0.0035085483,0.027613971,-0.035211846,0.024693167,-0.020962441,-0.071738765,0.03126933,0.011344706,-0.28288102,0.053928018,-0.0060625356,-0.00755459,-0.13506936,-0.47596663,-0.057192266,0.21039423,0.47509155,-0.03793637,-0.06043573,0.0042434596,0.0029937106,-0.16116486,-0.77435815,0.15019903,0.24149947,0.7569757,0.11711156,-0.4033874,0.020401029,0.12721008,0.3752465,-0.090343535,0.22322711,-0.079356365,0.009879889,0.04106954,0.12286448,-0.07785048,-0.031711914,0.0799866,-0.45370945,-0.059446115,-0.08990818,0.3899084
-3.0164042,-0.017703556,0.096259385,-0.1932194,0.047579315,0.23618697,-0.24899529,-0.04606455,-0.22370782,0.31565896,-0.0056032306,0.0023885441,0.16838796,-0.11086518,-0.05099125,0.25332472,0.04875594,-0.026497148,0.03187478,-0.02955916,0.0014161884,-0.23809855,0.20102659,-0.07389637,-0.19136196,-0.109379806,0.113741495,-0.06495199,0.00010790077,0.027326541,-0.035377897,0.02355834,-0.018456103,-0.072376326,0.030078722,0.01072952,-0.277554,0.060737308,-0.01021494,-0.00918701,-0.12729006,-0.46364692,-0.05456144,0.20520091,0.4653859,-0.039452206,-0.05194434,0.0016864615,0.004255066,-0.15833467,-0.78542084,0.14815688,0.24088679,0.7610249,0.12050773,-0.4110846,0.019800626,0.12779504,0.37096336,-0.081640005,0.2172841,-0.07843345,0.011541313,0.039079722,0.12115631,-0.07799461,-0.029273683,0.08130739,-0.45333388,-0.05864959,-0.09251006,0.3892254
